latitude,longitude,total_bikes,popularity,review_count,rating
40.72708584,-73.95299117,3.258096538021482,,,
40.761584,-73.925921,3.5553480614894135,,,
40.7633589,-73.9286471,2.833213344056216,,,
40.6776147,-73.97324283,3.2188758248682006,,,
40.6867443,-73.99063168,3.8501476017100584,,,
40.6864442,-73.98759104,4.330733340286331,,,
40.6849668,-73.98620772,3.258096538021482,,,
40.73726186,-73.99238967,4.04305126783455,,,
40.671907,-73.993612,2.8903717578961645,,,
40.73520838045357,-74.04696375131607,3.4657359027997265,,,
40.7003,-73.991581,3.58351893845611,,,
40.72019576,-73.98997825,3.58351893845611,,,
40.71076228,-73.99400398,3.6888794541139363,,,
40.7595701,-73.9142678,2.8903717578961645,,,
40.757186,-73.932719,3.332204510175204,,,
40.6803560840434,-73.9476791024208,2.9444389791664403,,,
40.7531106,-73.9279917,3.258096538021482,,,
40.7596276,-73.9321455,3.1354942159291497,,,
40.7601853,-73.9362726,2.9444389791664403,,,
40.7614376,-73.9411265,2.8903717578961645,,,
40.686203,-73.944694,2.833213344056216,,,
40.6758324,-73.9561677,3.1354942159291497,,,
40.69331716,-73.95381995,2.8903717578961645,,,
40.694546087246025,-73.95801365375519,3.091042453358316,,,
40.72243797,-74.00566443,4.2626798770413155,,,
40.70862144,-74.00722156,3.6375861597263857,,,
40.69221589,-73.9842844,3.8066624897703196,,,
40.680342423,-73.9557689392,3.1354942159291497,,,
40.71117416,-74.00016545,3.1780538303479458,,,
40.68382604,-73.97632328,4.110873864173311,,,
40.68851534,-73.9647628,3.6635616461296463,,,
40.69165183,-73.9999786,3.5263605246161616,,,
40.7969347,-73.9643412291,3.6109179126442243,,,
40.6849894,-73.99440329,3.5263605246161616,,,
40.66514681533792,-73.97637605667114,3.1780538303479458,,,
40.69795031569544,-73.97077560424805,3.1354942159291497,,,
40.72019521437465,-74.0103006362915,3.332204510175204,,,
40.666439306870814,-73.9605563879013,2.833213344056216,,,
40.75651272984955,-73.92957486212252,3.1354942159291497,,,
40.7239567849954,-73.94984364509583,3.4657359027997265,,,
40.69327018,-73.97703874,3.970291913552122,,,
40.69196035,-73.96536851,3.8066624897703196,,,
40.73535398,-74.00483091,4.30406509320417,,,
40.68981035,-73.97493121,3.091042453358316,,,
40.76663814,-73.95348296,3.5263605246161616,,,
40.77492513,-73.98266566,3.332204510175204,,,
40.71870987,-74.0090009,3.6375861597263857,,,
40.72185379,-74.00771779,4.418840607796598,,,
40.7892529,-73.93956237,3.1354942159291497,,,
40.6794327,-74.00785041,2.9444389791664403,,,
40.6812117,-74.00860912,2.8903717578961645,,,
40.6763744,-74.00324957,2.8903717578961645,,,
40.6769993,-74.00647134,2.995732273553991,,,
40.6763947,-73.99869893,3.4657359027997265,,,
40.6783563,-74.00014502,3.2188758248682006,,,
40.67260298150126,-73.98983001708984,2.995732273553991,,,
40.6746957,-73.99785768,2.995732273553991,,,
40.76009437,-73.99461843,4.543294782270004,,,
40.76087502,-74.00277668,4.219507705176107,,,
40.751396,-74.005226,3.6635616461296463,,,
40.7659,-73.930819,2.995732273553991,,,
40.6679411,-73.9588,2.8903717578961645,,,
40.6642406,-73.9574686,2.8903717578961645,,,
40.760339,-73.9222427,2.8903717578961645,,,
40.74475148,-73.99915362,4.127134385045092,,,
40.75455731,-73.96592976,3.4657359027997265,,,
40.7381765,-73.97738662,3.4339872044851463,,,
40.71334184275907,-74.00935515761375,3.9889840465642745,,,
40.72248188638219,-73.95921930670738,3.2188758248682006,,,
40.71113,-74.0789,2.8903717578961645,,,
40.77515953434235,-73.98918695747852,3.6888794541139363,,,
40.7160751,-73.952029,2.8903717578961645,,,
40.71469,-73.95739,3.1780538303479458,,,
40.71413311,-73.95234386,3.332204510175204,,,
40.711863,-73.944024,3.332204510175204,,,
40.70934,-73.95608,3.044522437723423,,,
40.71167351,-73.95141312,3.1780538303479458,,,
40.7443187,-74.0439909,2.5649493574615367,,,
40.7774552,-73.9225403,2.9444389791664403,,,
40.776165,-73.9153175,3.044522437723423,,,
40.7701477,-73.9120938,2.833213344056216,,,
40.7729,-73.916142,3.7376696182833684,,,
40.79017948095081,-73.97288918495178,3.4339872044851463,,,
40.7882213,-73.97041561,3.8066624897703196,,,
40.74590996631558,-74.0572714805603,2.6390573296152584,,,
40.71928220070702,-74.07126188278198,2.6390573296152584,,,
40.81028506306003,-73.95736455917358,3.5553480614894135,,,
40.76132983124814,-73.97982001304626,4.07753744390572,,,
40.722103786686034,-74.07145500183105,2.3978952727983707,,,
40.759107,-73.959223,3.295836866004329,,,
40.77862688,-73.95772073,3.7612001156935624,,,
40.77573034,-73.9567526,3.7376696182833684,,,
40.73496102000952,-74.0595030784607,2.833213344056216,,,
40.67759206937376,-73.955637216568,3.044522437723423,,,
40.7246050998869,-74.07840594649315,2.833213344056216,,,
40.76780080148132,-73.96592080593109,3.6635616461296463,,,
40.75898481399634,-73.99379968643188,3.4657359027997265,,,
40.69236178,-73.98631746,3.6375861597263857,,,
40.69991755,-73.98971773,3.6635616461296463,,,
40.7153379,-74.01658354,4.02535169073515,,,
40.689888,-73.981013,4.248495242049359,,,
40.72405549,-74.00965965,3.4965075614664802,,,
40.8025566,-73.9490782,3.295836866004329,,,
40.8109494,-73.9634,3.6375861597263857,,,
40.80756,-73.939182,2.9444389791664403,,,
40.76800889305947,-73.96845281124115,3.2188758248682006,,,
40.668132,-73.97363831,3.044522437723423,,,
40.8008363,-73.9664492472,3.5263605246161616,,,
40.7746671,-73.98470567,2.833213344056216,,,
40.7869946,-73.94164802,3.044522437723423,,,
40.69237074,-73.93705428,2.8903717578961645,,,
40.6933982,-73.939877,2.8903717578961645,,,
40.69072549,-73.95133465,2.772588722239781,,,
40.69128258,-73.9452416,2.8903717578961645,,,
40.6894932,-73.942061,2.9444389791664403,,,
40.6883337,-73.950916,3.091042453358316,,,
40.6900815,-73.947915,2.995732273553991,,,
40.6851532,-73.94111,2.995732273553991,,,
40.698617,-73.941342,3.1354942159291497,,,
40.78414472,-73.98362492,4.30406509320417,,,
40.71816969454208,-73.95520135760307,3.828641396489095,,,
40.7535992020056,-73.93795609474182,3.091042453358316,,,
40.7974772,-73.9311847,2.5649493574615367,,,
40.7923272,-73.9383,3.1354942159291497,,,
40.797911,-73.9423,3.1780538303479458,,,
40.7546011026,-73.971878855,4.189654742026425,,,
40.75186951421875,-73.93349289894103,3.5553480614894135,,,
40.72307749068673,-73.98583620786667,3.4965075614664802,,,
40.75052534,-73.94594845,3.295836866004329,,,
40.75110165,-73.94073717,3.58351893845611,,,
40.74436328706688,-73.9558732509613,4.356708826689592,,,
40.74524768,-73.94733276,3.1780538303479458,,,
40.74718234,-73.9432635,3.5263605246161616,,,
40.74731,-73.95451,3.6109179126442243,,,
40.74708586,-73.94977234,3.044522437723423,,,
40.7713937,-73.9077436,2.833213344056216,,,
40.736502,-73.97809472,3.258096538021482,,,
40.8107922,-73.9430681,3.1780538303479458,,,
40.6902375,-73.99203074,3.258096538021482,,,
40.6704836,-73.98208968,3.044522437723423,,,
40.6704922,-73.98541675,3.1780538303479458,,,
40.73172428,-74.00674436,3.7612001156935624,,,
40.6831164,-73.99785267,3.58351893845611,,,
40.68753406,-73.97265183,3.1780538303479458,,,
40.71291224,-74.01020234,3.5263605246161616,,,
40.72228087,-73.97668709,3.7612001156935624,,,
40.7158155,-73.99422366,3.2188758248682006,,,
40.6853761,-73.98302136,2.772588722239781,,,
40.70224,-73.982578,3.5553480614894135,,,
40.711066,-74.009447,3.871201010907891,,,
40.69610226,-73.96751037,3.9318256327243257,,,
40.722055,-73.989111,3.8501476017100584,,,
40.7172274,-73.98802084,3.9318256327243257,,,
40.70355377,-74.00670227,3.713572066704308,,,
40.71458403535893,-74.04281705617905,3.2188758248682006,,,
40.71435836870427,-74.06661093235016,2.5649493574615367,,,
40.71835519823214,-74.03891444206238,2.6390573296152584,,,
40.72333158646436,-74.04595255851744,2.6390573296152584,,,
40.72165072487999,-74.04288411140442,2.8903717578961645,,,
40.72528910781132,-74.04557168483734,2.6390573296152584,,,
40.72568548362901,-74.04879033565521,2.302585092994046,,,
40.721630142638354,-74.04996782541275,2.833213344056216,,,
40.672695,-73.954131,3.044522437723423,,,
40.74275382865903,-74.00747358798981,4.04305126783455,,,
40.76108,-73.930562,3.258096538021482,,,
40.6769694,-73.96579,3.091042453358316,,,
40.7628138,-73.9342862,3.044522437723423,,,
40.65708866668485,-74.00870203971863,3.7612001156935624,,,
40.7580583,-73.9242751,3.2188758248682006,,,
40.756913,-73.921631,3.4339872044851463,,,
40.7671863,-73.9373554,3.713572066704308,,,
40.73224119,-74.00026394,4.23410650459726,,,
40.68900443,-73.96023854,3.295836866004329,,,
40.6792788,-73.98154004,3.871201010907891,,,
40.70717936,-74.00887308,4.02535169073515,,,
40.68199044270703,-73.99079024791718,3.1780538303479458,,,
40.7839636,-73.9471673,3.784189633918261,,,
40.71494807,-74.00234482,4.290459441148391,,,
40.71273266,-74.0046073,4.007333185232471,,,
40.749717753,-74.002950346,3.8501476017100584,,,
40.6663181,-73.9854617,3.258096538021482,,,
40.7817212,-73.94594,3.6375861597263857,,,
40.6847514,-73.99917254,3.091042453358316,,,
40.6686273,-73.98700053,3.091042453358316,,,
40.666287,-73.98895053,2.995732273553991,,,
40.75325964,-73.94335788,3.5263605246161616,,,
40.7449067,-73.9534573,3.332204510175204,,,
40.7703743,-73.9286078,2.6390573296152584,,,
40.745038,-73.957539,3.258096538021482,,,
40.768692,-73.9249574,3.091042453358316,,,
40.7656251,-73.9136695,3.2188758248682006,,,
40.7671,-73.9169858,3.295836866004329,,,
40.7485,-73.941275,3.295836866004329,,,
40.7713615,-73.9246145,3.295836866004329,,,
40.69064807082943,-73.95746178925037,2.772588722239781,,,
40.710681,-73.93372,3.1354942159291497,,,
40.704508,-73.9351,2.995732273553991,,,
40.68763155,-74.0016256,2.995732273553991,,,
40.68940747,-73.96885458,3.1354942159291497,,,
40.70122128,-74.01234218,3.9889840465642745,,,
40.73226398,-73.99852205,3.332204510175204,,,
40.77966809007312,-73.98093044757842,3.970291913552122,,,
40.7770575,-73.97898475,4.174387269895637,,,
40.72317958,-73.99480012,3.6375861597263857,,,
40.71939226,-74.00247214,4.127134385045092,,,
40.73532427,-73.99800419,3.713572066704308,,,
40.7801839724239,-73.97728532552719,4.07753744390572,,,
40.6728155,-73.98352355,3.2188758248682006,,,
40.7724607,-73.9468208,3.367295829986474,,,
40.6751622,-73.9814832,3.258096538021482,,,
40.6703837,-73.97839676,3.2188758248682006,,,
40.8021174,-73.9681805305,3.367295829986474,,,
40.7922553,-73.95249933,3.4339872044851463,,,
40.7904828,-73.95033068,3.4965075614664802,,,
40.74901271,-73.98848395,3.9889840465642745,,,
40.76228826,-73.98336183,4.330733340286331,,,
40.744219,-73.97121214,4.736198448394496,,,
40.74395411,-73.99144871,3.784189633918261,,,
40.75323098,-73.97032517,4.543294782270004,,,
40.7687620293096,-73.95840793848038,3.912023005428146,,,
40.79904139288298,-73.96649479866028,3.7612001156935624,,,
40.71517767732029,-74.03768330812454,2.833213344056216,,,
40.77314236,-73.95856158,3.828641396489095,,,
40.739445,-73.976806,4.430816798843313,,,
40.8125511,-73.9492286,3.2188758248682006,,,
40.7787185,-73.9145645,2.8903717578961645,,,
40.8114323,-73.9518776,3.367295829986474,,,
40.805159,-73.954692,3.4339872044851463,,,
40.8082,-73.9641,3.6888794541139363,,,
40.8067581,-73.9607082,3.367295829986474,,,
40.802692,-73.96295,3.8066624897703196,,,
40.7987859,-73.9523,3.5263605246161616,,,
40.7141454,-74.0335519,2.6390573296152584,,,
40.7177325,-74.043845,2.995732273553991,,,
40.7211236,-74.03805095,2.995732273553991,,,
40.7169811,-73.94485918,2.833213344056216,,,
40.7262807,-73.98978041,4.330733340286331,,,
40.6686744,-73.9618148,3.1354942159291497,,,
40.8013066,-73.9398167,3.332204510175204,,,
40.6791944,-73.9587903,2.995732273553991,,,
40.8143256,-73.9590255,3.6888794541139363,,,
40.81,-73.9551508,3.4339872044851463,,,
40.76312584,-73.96526895,3.8066624897703196,,,
40.7236589,-74.0641943,2.3978952727983707,,,
40.743,-73.93561,3.295836866004329,,,
40.77282817,-73.96685276,-inf,,,
40.71602118,-73.99974372,3.6888794541139363,,,
40.69363137,-73.96223558,4.127134385045092,,,
40.68539567,-73.97431458,3.258096538021482,,,
40.71559509,-73.9870295,4.219507705176107,,,
40.73291553,-74.00711384,4.1588830833596715,,,
40.70037867,-73.99548059,3.5263605246161616,,,
40.74334935,-74.00681753,4.04305126783455,,,
40.814394437915816,-73.95324736833572,3.332204510175204,,,
40.702997,-73.92997,2.9444389791664403,,,
40.68488,-73.96304,2.833213344056216,,,
40.7981856,-73.9605909006,4.02535169073515,,,
40.67434,-74.00194698,2.995732273553991,,,
40.7877214,-73.94728331,3.1780538303479458,,,
40.67890679,-73.94142771,3.1780538303479458,,,
40.6829151,-73.99318208,3.258096538021482,,,
40.6814598,-73.934903,2.8903717578961645,,,
40.6794268,-73.9298911,2.8903717578961645,,,
40.6800105,-73.938475,3.295836866004329,,,
40.6823687,-73.944118,3.044522437723423,,,
40.6845683,-73.95881081,2.772588722239781,,,
40.804372,-73.951475,3.1780538303479458,,,
40.73454567,-73.99074142,4.51085950651685,,,
40.705614,-73.92153,3.044522437723423,,,
40.697842,-73.926241,3.295836866004329,,,
40.677027,-73.9865,2.833213344056216,,,
40.707165,-73.923711,3.295836866004329,,,
40.705517,-73.93936,3.044522437723423,,,
40.709897,-73.94008,3.044522437723423,,,
40.707174,-73.93581,3.1354942159291497,,,
40.71942,-74.05099,2.4849066497880004,,,
40.77112927,-73.95772297,3.6635616461296463,,,
40.6917823,-73.9737299,2.9444389791664403,,,
40.69474881,-73.98362464,3.6888794541139363,,,
40.70365182,-74.01167797,3.828641396489095,,,
40.75097711,-73.98765428,4.174387269895637,,,
40.72229346,-73.99147535,3.8501476017100584,,,
40.76315481910373,-73.93985509872437,3.2188758248682006,,,
40.74286877312112,-73.98918628692627,4.532599493153256,,,
40.73367,-74.0625,2.833213344056216,,,
40.74144387,-73.97536082,3.6109179126442243,,,
40.710451,-73.960876,3.713572066704308,,,
40.71893904,-73.99266288,4.143134726391533,,,
40.77149671054441,-73.99046033620834,2.833213344056216,,,
40.7569332,-73.9262231,2.8903717578961645,,,
40.71534825,-73.96024116,3.970291913552122,,,
40.78057799010334,-73.98562431335449,3.6635616461296463,,,
40.7576314,-73.9391224,2.772588722239781,,,
40.68764484,-73.96968902,3.828641396489095,,,
40.770513,-73.988038,4.584967478670572,,,
40.701907,-74.013942,4.1588830833596715,,,
40.71754834,-74.01322069,4.709530201312334,,,
40.71307916,-73.99851193,3.8501476017100584,,,
40.77748046,-73.98288594,3.6635616461296463,,,
40.72217444,-73.98368779,4.394449154672439,,,
40.72082834,-73.97793172,3.9512437185814275,,,
40.72362738,-73.99949601,4.1588830833596715,,,
40.71427487,-73.98990025,3.7612001156935624,,,
40.72951496224949,-73.99075269699097,4.442651256490317,,,
40.7124188237569,-74.03852552175522,2.5649493574615367,,,
40.72601172964625,-74.05038893222809,2.6390573296152584,,,
40.71346382669195,-74.06285852193832,2.6390573296152584,,,
40.8011939,-73.9500739,3.4339872044851463,,,
40.735367055605394,-73.98797392845154,4.31748811353631,,,
40.71485150526252,-74.01122331619263,3.8501476017100584,,,
40.7989445,-73.944846,3.4011973816621555,,,
40.8014866,-73.9442507,3.295836866004329,,,
40.7954121,-73.9441232,3.367295829986474,,,
40.80295,-73.942954,3.367295829986474,,,
40.8029263,-73.9379,3.295836866004329,,,
40.805726,-73.936322,3.044522437723423,,,
40.8045555,-73.9396861,3.4965075614664802,,,
40.7668,-73.9347774,3.4011973816621555,,,
40.7973721,-73.97041192,3.6375861597263857,,,
40.8078316,-73.949373,3.4011973816621555,,,
40.67267243410948,-74.0087952464819,2.9444389791664403,,,
40.742677141,-74.051788633,2.772588722239781,,,
40.72152515,-74.046304543,2.9444389791664403,,,
40.734785818,-74.050443636,3.044522437723423,,,
40.71848892,-74.047726625,3.091042453358316,,,
40.6711978,-73.97484126,3.091042453358316,,,
40.71911552,-74.00666661,3.332204510175204,,,
40.763154,-73.920827,3.091042453358316,,,
40.7682,-73.9322662,2.9444389791664403,,,
40.74252,-73.948852,2.995732273553991,,,
40.7658346,-73.9265474,2.995732273553991,,,
40.7692475,-73.9354504,2.9444389791664403,,,
40.7423737,-73.9566,2.995732273553991,,,
40.70510918,-73.94407279,2.9444389791664403,,,
40.70538077,-73.94976519,2.6390573296152584,,,
40.70583339,-73.94644578,3.1354942159291497,,,
40.698568,-73.918877,3.367295829986474,,,
40.70767788,-73.94016171,3.6888794541139363,,,
40.70708701,-73.95796783,3.4657359027997265,,,
40.70870368,-73.9448625,3.5263605246161616,,,
40.70877084,-73.95095259,3.4657359027997265,,,
40.70924826276157,-73.96063148975372,3.258096538021482,,,
40.78499979,-73.97283406,3.4011973816621555,,,
40.777507027547976,-73.98888587951659,4.343805421853684,,,
40.74345335,-74.00004031,4.418840607796598,,,
40.6786115,-73.99037292,3.1354942159291497,,,
40.76471851944339,-73.96222069859505,3.4339872044851463,,,
40.799484,-73.955613,3.4965075614664802,,,
40.6750705,-73.98775226,4.330733340286331,,,
40.678045,-73.962408,3.1780538303479458,,,
40.722103786686034,-73.99724900722504,3.4011973816621555,,,
40.7208736,-73.98085795,4.418840607796598,,,
40.68186,-73.959432,3.4011973816621555,,,
40.69089272,-73.99612349,2.995732273553991,,,
40.7859201,-73.94860294,3.367295829986474,,,
40.6662078,-73.98199886,3.1354942159291497,,,
40.720747,-73.986274,3.8066624897703196,,,
40.668127,-73.98377641,3.044522437723423,,,
40.72557,-73.94434,3.871201010907891,,,
40.72606,-73.95621,3.4339872044851463,,,
40.72110063,-73.9919254,4.0943445622221,,,
40.724055,-73.955736,3.970291913552122,,,
40.7253399253558,-74.06762212514877,2.9444389791664403,,,
40.7112423,-74.0557013,3.091042453358316,,,
40.7182113,-74.0836394,2.772588722239781,,,
40.75066386,-74.00176802,4.1588830833596715,,,
40.73935542,-73.99931783,4.3694478524670215,,,
40.71260486,-73.96264403,3.1780538303479458,,,
40.698458,-73.997178,3.332204510175204,,,
40.68506807308177,-73.97790759801863,3.6109179126442243,,,
40.69985,-73.97141,3.044522437723423,,,
40.6859296,-74.00242364,2.8903717578961645,,,
40.6802133,-73.98432695,3.4011973816621555,,,
40.7892105,-73.94370784,3.332204510175204,,,
40.791976,-73.945993,3.258096538021482,,,
40.716887,-73.963198,4.007333185232471,,,
40.76590936,-73.97634151,4.2626798770413155,,,
40.75640548,-73.9900262,4.143134726391533,,,
40.69535693320225,-73.99344027042389,3.1354942159291497,,,
40.71117444,-73.99682619,3.5263605246161616,,,
40.7287448,-74.0321082,2.302585092994046,,,
40.74871594538023,-74.04044330120087,2.772588722239781,,,
40.73232194,-73.9550858,3.8066624897703196,,,
40.813358,-73.956461,3.6375861597263857,,,
40.665816,-73.956934,3.258096538021482,,,
40.7454973,-74.00197139,3.9512437185814275,,,
40.7577284,-73.9166368,3.1354942159291497,,,
40.72456089,-73.99565293,4.0943445622221,,,
40.73223272,-73.98889957,4.23410650459726,,,
40.693261,-73.968896,3.4339872044851463,,,
40.7739825,-73.9309134,3.6635616461296463,,,
40.7597108,-73.97402311,3.9318256327243257,,,
40.77485,-73.9342,2.8903717578961645,,,
40.7849032,-73.950503,3.258096538021482,,,
40.734814,-73.992085,4.007333185232471,,,
40.754691750226016,-73.99740189313889,3.6888794541139363,,,
40.6740886,-73.9787282,2.9444389791664403,,,
40.7997568,-73.9621128676,3.091042453358316,,,
40.69502,-73.92825,3.295836866004329,,,
40.70099,-73.93921,3.332204510175204,,,
40.70076,-73.93641,2.9444389791664403,,,
40.70106,-73.93318,3.2188758248682006,,,
40.73124,-73.95161,2.995732273553991,,,
40.716657,-73.93637,3.2188758248682006,,,
40.71429,-73.93323,3.1780538303479458,,,
40.72984,-73.94839,3.5553480614894135,,,
40.71773,-73.94051,2.833213344056216,,,
40.70686,-73.92851,2.995732273553991,,,
40.72158,-73.94546,2.9444389791664403,,,
40.70907,-73.92157,3.2188758248682006,,,
40.8006721,-73.9349,2.9444389791664403,,,
40.71882,-73.93948,2.6390573296152584,,,
40.69943,-73.91337,3.1780538303479458,,,
40.69905,-73.91516,2.995732273553991,,,
40.69811,-73.90904,3.1780538303479458,,,
40.69545,-73.91164,3.367295829986474,,,
40.70166,-73.92754,3.258096538021482,,,
40.70869,-73.92587,2.833213344056216,,,
40.69544,-73.93223,3.4011973816621555,,,
40.703545,-73.917775,3.044522437723423,,,
40.71401,-73.92793,2.995732273553991,,,
40.69671,-73.92807,3.2188758248682006,,,
40.70108,-73.9179,3.091042453358316,,,
40.70113,-73.91422,2.8903717578961645,,,
40.755293,-73.967641,3.6635616461296463,,,
40.737711,-74.066921,2.833213344056216,,,
40.69714,-73.91566,2.833213344056216,,,
40.69543,-73.9196,3.2188758248682006,,,
40.69676,-73.92302,3.2188758248682006,,,
40.72577,-73.94173,3.2188758248682006,,,
40.698,-73.9127,2.833213344056216,,,
40.69356,-73.92524,3.1780538303479458,,,
40.69329,-73.92852,3.295836866004329,,,
40.796879,-73.937261,3.4339872044851463,,,
40.77801203,-73.95407149,3.4965075614664802,,,
40.69467,-73.90663,2.9444389791664403,,,
40.69296,-73.91605,2.772588722239781,,,
40.69146,-73.92146,3.295836866004329,,,
40.68929,-73.90951,3.4011973816621555,,,
40.6882,-73.90798,3.1780538303479458,,,
40.68458,-73.90925,2.8903717578961645,,,
40.68652,-73.91321,3.091042453358316,,,
40.68565,-73.91564,2.9444389791664403,,,
40.69047,-73.923511,3.332204510175204,,,
40.7806284,-73.9521667,3.6375861597263857,,,
40.7779453,-73.946041,3.5263605246161616,,,
40.693,-73.90824,2.9444389791664403,,,
40.69122,-73.91693,2.772588722239781,,,
40.68858,-73.91227,2.995732273553991,,,
40.68822,-73.91966,3.1780538303479458,,,
40.738046142482766,-73.99642959237099,4.276666119016055,,,
40.70838,-74.00495,4.174387269895637,,,
40.68906,-73.90506,3.4011973816621555,,,
40.68281,-73.90623,3.4011973816621555,,,
40.761573,-73.972628,3.258096538021482,,,
40.714211,-73.981095,3.4965075614664802,,,
40.6786,-73.90369,3.044522437723423,,,
40.68139,-73.90756,3.332204510175204,,,
40.68319988172761,-73.91166642308235,3.2188758248682006,,,
